VALID,TURB,LAT,LON,color
202409171505,OCNL LGT-MOD,44.8658,-91.4843,g
202409171505,LIGHT 190-160,40.7799,-95.1931,k
202409171508,LGT CHOP,25.9774,-79.5226,g
202409171508,CONS LGT CHOP OCNL MOD CHOP,39.6866,-84.4,g
202409171509,NEG,39.2235,-106.7381,b
202409171512,NEG,23.9128,-69.5102,b
202409171512,MOD,39.6916,-107.1832,y
202409171513,MOD,39.3662,-77.2277,y
202409171514,LT CHOP,36.0719,-115.1634,k
202409171514,LGT CHOP,26.0001,-77.45,g
202409171514,NEG,64.7767,-147.85,b
202409171514,NEG,64.7767,-147.85,b
202409171515,NEG,38.75,-104.3,b
202409171515,SMOOTH,28.4294,-81.309,k
202409171515,NEG,70.19,-148.46,b
202409171515,NEG,70.19,-148.46,b
202409171515,NEG,42.9669,-106.384,b
202409171515,LGT-MOD,26.0465,-81.372,g
202409171515,LGT CHOP,40.0921,-109.7005,g
202409171517,NIL,36.0719,-115.1634,k
202409171517,NEG,37.4204,-103.1644,b
202409171517,NEG,41.76,-107.58,b
202409171518,LGT OCNL MOD,44.9843,-116.5697,g
202409171518,SMOOTH,28.5455,-81.3329,k
202409171518,NEG,40.4481,-97.1881,b
202409171520,CONS LGT CHOP 300,33.9486,-83.3264,g
202409171520,COSN LGT CHOP FL200-310,40.3664,-87.5955,g
202409171522,CONS LGT CHOP,25.6384,-78.0411,g
202409171524,MOD,30.2712,-95.8336,y
202409171524,NEG,41.17,-70.9157,b
202409171526,NEG,26.1214,-80.3169,b
202409171527,CNT LGT CHOP,40.27,-111.94,g
202409171527,LIGHT TO OCASIONAL MODERATE TURBULENCE,41.029,-112.3966,y
202409171529,NEG,39.5263,-107.7269,b
202409171530,NEG,39.63,-85.82,b
202409171530,NONE,34.2097,-118.4892,k
202409171530,NONE,34.2097,-118.4892,k
202409171530,NEG,43.5769,-96.4085,b
202409171530,OCNL-CONS LGT CHOP FL240-310,43.522,-90.0009,g
202409171530,CONT LGT OCNL MOD,60.8249,-152.661,g
202409171531,NEG,41.4059,-95.0465,b
202409171531,NEG,47.7966,-103.2552,b
202409171533,NEG,33.6883,-112.0826,b
202409171533,LGT OCNL MOD L,27.013,-80.1642,g
202409171534,NEG,66.88,-162.59,b
202409171535,INTMT MOD,41.0136,-83.6686,y
202409171536,CONS LGT CHOP,22.794,-73.0321,g
202409171538,NEG,71.28,-156.76,b
202409171540,CONS LGT,37.07,-76.1922,g
202409171540,LGT CHOP,26.8513,-81.8842,g
202409171545,LGT-MOD 340 LGT-MOD 320 LGT 300,35.41,-82.27,g
202409171545,NEG,37.4479,-84.3382,b
202409171546,LGT CHOP,30.9364,-77.9,g
202409171546,OCNL LGT CHOP 180,34.594,-85.2137,g
202409171547,NEG,40.6508,-75.4492,b
202409171547,NEG,43.5769,-96.7536,b
202409171548,NEG,40.0,-106.44,b
202409171550,NEG BLO 100,39.8328,-104.6575,b
202409171550,LGT OCNL MOD,25.2174,-80.119,g
202409171550,OCNL LGT CHOP,34.7,-83.3,g
202409171553,NEG,21.77,-72.9779,b
202409171553,LGT INTMT MOD,26.5,-78.035,g
202409171555,NEG,32.298,-81.5432,b
202409171556,NEG,26.6847,-80.3792,b
202409171556,LGT CHOP,41.1883,-95.2756,g
202409171557,NEG,21.9784,-72.6486,b
202409171557,NEG,24.1347,-78.1694,b
202409171558,NEG,34.96,-85.15,b
202409171558,NEG,60.77,-161.83,b
202409171559,NEG,47.5094,-94.9337,b
202409171559,CONS LGT CHOP,48.5595,-91.8845,g
202409171601,LGT CHOP,23.5595,-72.9997,g
202409171602,ONCL MOD,28.9867,-81.81,y
202409171603,NEG,35.78,-84.98,b
202409171604,NEG,34.8,-86.63,b
202409171604,NEG,34.7,-83.3,b
202409171604,LGT CHOP OCNL MOD CHOP,25.6384,-78.0411,g
202409171605,LGT,35.7255,-79.1383,g
202409171606,NEG,40.3013,-96.7541,b
202409171606,OCNL LGT CHOP,34.7,-83.3,g
202409171606,LGT CHOP,29.3006,-77.6732,g
202409171606,NEG,26.7454,-78.9383,b
202409171607,NEG,45.8663,-95.3947,b
202409171607,CONS LGT-MOD,45.1656,-117.8908,g
202409171607,MOD CHOP,42.9304,-105.4643,y
202409171607,LGT CHOP,28.3593,-79.8462,g
202409171608,NEG,37.6258,-120.9544,b
202409171608,NEG,42.9167,-97.3859,b
202409171608,NEG,25.4311,-76.4747,b
202409171609,NEG,43.3102,-106.0358,b
202409171612,LGT-MOD 250-200,60.82,-152.1213,g
202409171612,LGT MOD CHOP,25.5867,-79.1398,g
202409171612,LGT CHOP,24.917,-81.5305,g
202409171613,OCNL LGT-MOD,43.3942,-106.7944,g
202409171614,LGT CHOP,37.9538,-107.9085,g
202409171615,LGT 015,28.7797,-81.2436,g
202409171616,LGT CHOP,57.1049,-136.717,g
202409171618,MOD CHOP,37.1867,-103.7814,y
202409171618,OCNL MOD,38.0357,-114.7152,y
202409171618,LGT CHOP,56.6346,-134.6658,g
202409171619,NEG,36.359,-110.8474,b
202409171619,LGT OCNL MOD,27.026,-80.3669,g
202409171620,LIGHT CHOP,34.288,-118.5236,k
202409171620,SMOOTH,20.9378,-156.5031,k
202409171620,NEG,21.5251,-71.897,b
202409171621,MOD,62.3804,-143.3866,y
202409171622,CONS LGT CHOP,23.2044,-74.8209,g
202409171623,CONS LGT CHOP,33.67,-86.9,g
202409171623,NEG,35.0044,-85.3013,b
202409171624,NEG,29.9108,-84.3807,b
202409171624,NEG 220,27.8397,-80.3541,b
202409171626,LGT-MOD CHOP,37.7681,-103.5452,g
202409171626,NEG,27.8884,-80.8975,b
202409171627,CONS LGT CHOP,29.3006,-78.2466,g
202409171628,NEG,33.67,-86.9,b
202409171630,LGT CONS CHOP 340,34.3435,-86.5118,g
202409171630,CONS LGT CHOP,41.4517,-113.2101,g
202409171630,NEG CHOP 370,34.3874,-86.5594,b
202409171631,LGT,39.4576,-74.5772,g
202409171631,NEG,37.7169,-85.1716,b
202409171632,NEG,40.415,-109.5752,b
202409171633,OCNL LGT CHOP,35.2225,-80.9543,g
202409171633,MOD 120-200,44.0831,-116.2654,y
202409171634,NEG,38.7317,-108.7154,b
202409171634,LGT CHOP,39.06,-108.79,g
202409171634,NEG,41.85,-106.0,b
202409171634,CONS LGT CAT,28.5455,-81.3329,g
202409171635,LGT CHOP,39.2232,-106.8689,g
202409171635,NEG,34.25,-82.16,b
202409171635,NEG,41.5942,-109.0652,b
202409171636,NEG CHOP,33.9486,-83.3264,b
202409171636,NEG,40.52,-108.7352,b
202409171637,NEG,37.6283,-110.7112,b
202409171638,OCNL LGT CHOP,38.45,-107.04,g
202409171638,INMNT LGT CHOP 110-1070,41.4435,-106.8275,g
202409171640,OCNL LGT CHOP,42.8247,-106.2673,g
202409171640,LGT,36.9033,-76.4007,g
202409171640,NEG,58.35,-134.57,b
202409171640,LGT CHOP,36.75,-108.1,g
202409171641,MOD CHOP,35.7009,-101.3937,y
202409171642,OCNL LGT CHOP,38.45,-107.04,g
202409171643,MOD 350,45.128,-117.244,y
202409171643,LGT CHOP,36.9261,-111.4484,g
202409171643,OCNL LGT CHOP 220,32.5052,-82.6306,g
202409171644,MOD CHOP,36.2577,-76.1716,y
202409171644,CONS LGT 290-260,60.8265,-152.6744,g
202409171645,CONS LGT CHOP OCNL LGT,36.34,-99.88,g
202409171646,NEG,36.44,-82.13,b
202409171647,LGT CHOP,39.8974,-106.072,g
202409171647,NEG,44.3497,-92.3302,b
202409171648,NEG,39.4431,-108.3761,b
202409171649,LGT CAT,39.3808,-103.5581,g
202409171649,OCNL LGT CHOP,35.78,-84.98,g
202409171649,NEG,24.8693,-79.0989,b
202409171649,OCNL LGT CHOP,37.4651,-107.2617,g
202409171650,LGT OCNL CHOP,36.5265,-84.1715,g
202409171651,MOD CONS TURB,36.5861,-102.3606,y
202409171653,LGT,33.8762,-83.821,g
202409171653,NEG,41.4125,-78.2803,b
202409171653,MOD,36.943,-112.2311,y
202409171653,LGT,33.8762,-83.821,g
202409171653,MOD CAT TURB,36.775,-103.8959,y
202409171655,NEG,27.1388,-82.5064,b
202409171656,LGT CHOP,39.1066,-106.1524,g
202409171656,CONS LGT,45.8227,-92.3725,g
202409171656,CONS LGT 410,45.8227,-92.3725,g
202409171657,MOD-SEV,39.252,-106.8904,y
202409171657,NEG,25.8157,-77.0303,b
202409171658,OCNL MOD,39.9922,-105.1172,y
202409171659,MOD CHOP,43.522,-89.771,y
202409171700,NEG,43.9991,-95.6072,b
202409171700,LGT-MOD 010-018,61.21,-149.84,g
202409171702,MOD,37.2613,-102.9717,y
202409171702,LGT-MOD CHOP 380-400,38.156,-78.1658,g
202409171702,OCNL LGT CHOP,40.5282,-86.059,g
202409171703,NEG TURB,39.8328,-104.6575,b
202409171703,MOD CAT TURB,37.0557,-103.2791,y
202409171704,MOD,39.1893,-76.2713,y
202409171704,MOD INTMT,38.9017,-78.9153,y
202409171704,NEG,40.8955,-94.3688,b
202409171704,CONS LGT CHOP,32.9475,-82.2563,g
202409171707,LGT,39.19,-106.9,g
202409171707,NEG,21.0074,-70.9956,b
202409171707,CONS LGT CHOP,26.5724,-79.2385,g
202409171708,LGT,44.77,-106.97,g
202409171708,NEG,44.77,-106.6178,b
202409171710,MOD CHOP,37.899,-103.2849,y
202409171710,SMOOTH,29.6917,-82.276,k
202409171711,LGT OCNL MOD CHOP,37.4366,-102.6881,g
202409171711,NEG,40.8312,-96.7633,b
202409171711,MOD 300-280,28.331,-78.8872,y
202409171712,CONS LGT-MOD CHOP,27.0193,-79.5646,g
202409171713,LGT CHOP,26.5724,-79.2385,g
202409171715,LGT,39.252,-106.8904,g
202409171715,LGT CHOP,28.1028,-77.8109,g
202409171715,CONS MOD CHOP,35.4605,-105.8147,y
202409171717,NEG,25.5833,-78.78,b
202409171718,CONS LGT-OCNL MOD CHOP,41.27,-87.79,g
202409171720,LGT,39.2232,-106.8689,g
202409171720,NEG,31.5794,-86.7838,b
202409171720,LGT CHOP 310-330,40.9244,-88.6239,g
202409171720,LGT,39.8447,-89.6839,g
202409171721,LGT-MOD,24.5561,-81.7596,g
202409171721,NEG,32.634,-87.0771,b
202409171721,CONS LGT-MOD,27.596,-81.309,g
202409171722,NEG,58.35,-134.57,b
202409171722,NEG,58.35,-134.57,b
202409171722,NEG,60.9056,-161.2063,b
202409171723,MOD CHOP,36.0226,-102.5473,y
202409171724,MOD CHOP,46.0667,-116.7047,y
202409171724,NEG,40.8022,-96.5463,b
202409171725,CONS LGT OCNL MOD CHOP,45.2904,-69.0106,g
202409171725,CONS LGT OCNL MOD CHOP,36.1839,-101.553,g
202409171726,CONS LGT,37.2555,-101.5276,g
202409171726,NEG,28.4361,-80.6453,b
202409171726,NEG,64.8039,-147.8761,b
202409171726,NEG,64.8039,-147.8761,b
202409171728,LGT-MOD,39.4189,-119.7517,g
202409171728,NEG,26.1747,-77.9218,b
202409171730,NEG,25.1735,-80.6033,b
202409171731,LGT-MOD CHOP,37.9,-79.11,g
202409171732,CONS LT CHOP,36.8234,-104.1518,k
202409171733,OCNL MOD CHOP,34.3443,-90.9563,y
202409171733,CONS LT CHOP,37.27,-102.6575,k
202409171733,NEG,28.1175,-84.3501,b
202409171734,NEG,64.73,-156.93,b
202409171735,CONS LGT OCNL MOD CHOP,34.3944,-89.985,g
202409171735,CONS LGT OCNL MOD CHOP,41.5144,-78.8637,g
202409171735,NEG,35.3485,-86.2443,b
202409171735,CONS LGT-MOD,34.7,-83.3,g
202409171735,LGT CHOP,34.7,-83.3,g
202409171736,NEG,33.6409,-85.8992,b
202409171737,CONS MOD CHOP,37.27,-102.3433,y
202409171737,NEG,34.8,-86.63,b
202409171738,NEG,59.43,-154.8,b
202409171738,NEG,59.43,-154.8,b
202409171739,SMOOTH,39.5146,-83.6996,k
202409171739,MOD,29.3006,-79.3361,y
202409171739,NEG,34.51,-86.1011,b
202409171739,NEG,34.6268,-85.2207,b
202409171740,MOD,37.428,-108.3559,y
202409171740,NEG,71.28,-156.76,b
202409171740,NEG,70.33,-149.59,b
202409171740,LGT CHOP,34.9157,-81.9565,g
202409171741,OCNL LGT CHOP,61.7384,-154.5215,g
202409171741,OCNL LGT CHOP,34.42,-82.78,g
202409171742,NEG,36.0975,-79.9436,b
202409171742,NEG,36.0975,-79.9436,b
202409171743,NEG,37.9686,-104.9864,b
202409171744,LGT,41.6875,-88.5906,g
202409171744,INTMT LGT CHOP,36.75,-108.1,g
202409171745,MOD,39.3675,-106.9764,y
202409171745,NEG,39.5196,-108.8944,b
202409171748,CONS LGT CHOP,39.7396,-82.4953,g
202409171749,MOD,28.3974,-80.3112,y
202409171751,LGT CHOP,37.2199,-107.8866,g
202409171752,NEG,36.9261,-111.4484,b
202409171754,LGT 110-SFC,39.0558,-104.7008,g
202409171754,CONS LGT OCNL MOD CHOP 350,36.34,-99.88,g
202409171755,NEG,31.9513,-85.1289,b
202409171756,OCNL LGT CHOP,41.8829,-91.7246,g
202409171758,OCNL LGT CHOP,35.9,-83.89,g
202409171759,LGT-MOD,40.1923,-104.126,g
202409171800,NEG,42.6193,-106.2369,b
202409171800,CONTINUOUS LIGHT BLO 110 DURD,39.4517,-119.7599,k
202409171801,CONS LGT-MOD CHOP,47.1915,-112.2762,g
202409171802,NEG,26.07,-80.0513,b
202409171802,OCNL LGT CHOP,27.3608,-80.1875,g
202409171803,MOD CHOP,27.0181,-79.4532,y
202409171804,NEG,30.0708,-83.5815,b
202409171805,CONS LGT CHOP,25.4534,-79.7862,g
202409171805,MOD,40.3685,-105.4889,y
202409171805,CONS LGT OCNL MOD CHOP 130-150,38.3887,-85.7918,g
202409171805,NA,35.8278,-83.9414,k
202409171805,NEG,40.7172,-96.3493,b
202409171806,CONS LGT CHOP,44.0453,-102.5936,g
202409171808,LGT-MOD CHOP,40.2255,-116.7607,g
202409171808,NEG,21.8071,-72.5444,b
202409171808,LGT CHOP,23.6911,-77.1693,g
202409171808,NEG,57.74,-152.49,b
202409171809,CONS LGT OCNL MOD CHOP,45.979,-117.3422,g
202409171809,INTMT LGT CHOP,23.1956,-76.3006,g
202409171810,CONS LGT,56.4589,-134.1102,g
202409171810,OCNL LGT CHOP,39.0512,-82.4764,g
202409171813,LGT CHOP,43.522,-89.771,g
202409171814,NEG,38.365,-82.2361,b
202409171815,NEG,60.9566,-150.068,b
202409171815,NEG,50.5981,-179.9366,b
202409171815,NEG,60.9566,-150.068,b
202409171815,MOD BTWN 115-080,32.1203,-110.938,y
202409171815,CONSLGT 020,60.7225,-149.4542,g
202409171815,CONS LGT 020,60.7225,-149.4542,g
202409171816,NEG,34.4635,-84.4418,b
202409171818,LGT CHOP,34.45,-83.3,g
202409171818,CONS MOD CHOP,38.0655,-98.4958,y
202409171819,MOD,40.0,-105.7872,y
202409171819,NEG,51.0608,163.1919,b
202409171819,NEG,33.3018,-84.5113,b
202409171819,NEG,32.3006,-86.394,b
202409171820,LGT-MOD,39.6692,-107.1435,g
202409171820,LGT OCNL MOD,40.93,-87.6,g
202409171820,CONT LT CHOP,38.8366,-76.66,k
202409171820,CONS LGT OCNL MOD,39.9219,-106.3268,g
202409171820,LGT CHOP,38.365,-82.555,g
202409171820,NA,35.8362,-83.9561,k
202409171820,NEG,58.36,-134.7,b
202409171820,NA,35.8362,-83.9561,k
202409171821,NEG,52.7141,174.1169,b
202409171822,NEG,34.0632,-85.6814,b
202409171823,LGT CHOP,42.9763,-106.3992,g
202409171823,CONS LGT-MOD CHOP,39.5558,-106.0498,g
202409171823,NEG,53.89,-166.54,b
202409171823,NEG,32.3006,-86.394,b
202409171824,MOD CHOP 350,33.4829,-90.9856,y
202409171824,OCNL LGT CHOP,38.1437,-83.2207,g
202409171825,LGT CHOP,38.9657,-82.1732,g
202409171826,OCNL LGT,39.2232,-106.8689,g
202409171826,LGT CHOP,43.12,-88.28,g
202409171826,OCNL LGT,39.7,-75.03,g
202409171829,CONS LGT-OCNL MOD CHOP,40.4771,-88.9159,g
202409171831,LGT,28.5742,-80.1108,g
202409171835,MOD,39.4497,-105.0761,y
202409171835,MOD,39.9091,-106.3127,y
202409171835,LGT CHOP 270-220 DURD TBARR ARRIVAL,38.7364,-105.1772,g
202409171836,NEG TURB BLO 100,39.8328,-104.6575,b
202409171837,MOD,39.3675,-106.9764,y
202409171837,B737,32.9648,-81.2023,k
202409171837,LGT-MOD,35.9605,-112.1444,g
202409171837,LGT CHOP,37.39,-83.26,g
202409171838,NEG,29.6355,-83.1047,b
202409171838,LGT,29.6355,-83.1047,g
202409171839,MOD,38.3933,-103.63,y
202409171840,MOD,40.1689,-107.9229,y
202409171841,MOD,25.156,-80.5417,y
202409171843,MODERATE TURBULENCE,38.8058,-104.7008,y
202409171843,MOD CHOP,45.0349,-118.3117,y
202409171843,SEV,39.1066,-107.1878,r
202409171843,LGT CHOP,34.2976,-82.3573,g
202409171844,OCNL LGT,57.74,-152.49,g
202409171845,CONS LGT OCNL MOD CHOP,36.5007,-100.1178,g
202409171846,LGT-MOD CHOP,37.755,-89.0111,g
202409171846,CONS CHOP,26.5943,-80.3951,k
202409171846,CONS LGT-MOD CHOP,35.9,-83.89,g
202409171847,LGT,31.9365,-77.9,g
202409171849,LT TURB,21.31,-157.92,k
202409171850,LGT TO MOD,25.6423,-80.3792,g
202409171850,LGT,36.6279,-97.7096,g
202409171851,OCNL LGT CHOP,39.63,-85.82,g
202409171852,LGT-MOD OCNL,25.8147,-78.3894,g
202409171854,LGT-MOD CHOP 340-240,27.0067,-80.196,g
202409171855,OCNL LGT CHOP,21.4567,-72.3828,g
202409171856,MOD,46.8588,-116.9689,y
202409171856,LGT OCNL MOD CHOP,36.34,-99.88,g
202409171858,MOD 170-190,39.5343,-106.7779,y
202409171859,NEG,36.12,-111.27,b
202409171900,MOD BLO 140,38.8621,-109.5911,y
202409171900,MOD,39.11,-75.58,y
202409171900,LGT CHOP,38.2932,-110.2414,g
202409171900,SEVERE,30.1361,-81.5147,r
202409171900,NEG,29.3006,-81.1136,b
202409171901,LGT CHOP,38.1,-85.58,g
202409171903,NEG,36.5505,-108.7842,b
202409171904,NEG,30.1821,-83.2518,b
202409171904,INTMT SEV 070-060,34.1213,-89.5671,r
202409171905,BASES,34.9912,-78.8803,k
202409171905,SMOOTH,30.6094,-87.2138,k
202409171905,LGT 040,38.98,-77.5813,g
202409171905,SMOOTH,21.97,-159.33,k
202409171906,NEG,39.8314,-107.606,b
202409171907,OCNL LGT CHOP,32.3347,-87.2716,g
202409171908,NONE,28.4294,-81.309,k
202409171909,NEGATIVE,45.7881,-111.1608,b
202409171910,LGT CHOP,30.288,-92.0763,g
202409171910,MOD CONS,45.1506,-117.9699,y
202409171910,INTMT LGT,23.7369,-81.1289,g
202409171911,LGT - MOD CHOP,38.5707,-90.1562,g
202409171911,OCNL LGT CHOP,33.6655,-85.2107,g
202409171911,MOSTLY SMOOTH DURD OCCL CHOP,20.89,-156.43,k
202409171912,INTMT MOD CHOP,32.43,-90.1,y
202409171912,CONS LGT CHOP,38.8422,-98.6312,g
202409171913,LGT,28.5742,-80.1108,g
202409171914,NEG,40.4508,-84.9901,b
202409171914,OCNL LGT CHOP,39.7572,-84.8428,g
202409171914,LGT CHOP 380,28.6652,-77.3831,g
202409171915,OCNL LGT CHOP,40.9244,-88.6239,g
202409171915,CONS LGT OCNL MOD CHOP,36.34,-99.2592,g
202409171915,LGT CHOP,26.5,-78.78,g
202409171915,LGT,24.1285,-75.9693,g
202409171915,NEG,26.8413,-80.0356,b
202409171916,LGT,26.272,-79.4801,g
202409171917,MOD CHOP,37.5731,-97.9709,y
202409171917,NEG,28.7797,-80.9584,b
202409171917,LGT CHOP,25.7289,-77.8958,g
202409171918,OCNL LGT CHOP,39.1835,-83.1155,g
202409171918,NEG,32.3006,-86.394,b
202409171919,MOD,37.818,-114.9799,y
202409171920,MOD,39.5971,-104.9645,y
202409171920,SMOOTH,34.1564,-79.5255,k
202409171920,LGT CHOP 350 NEG 330,39.278,-84.5616,g
202409171920,LGT OCNL MOD CHOP DURD SSKII ARRIVAL,39.2316,-105.6517,g
202409171921,NEG DURC FROM 130,38.1,-86.3213,b
202409171922,LIT CHOP,39.9088,-105.1172,k
202409171922,CONS LGT CHOP,34.364,-82.539,g
202409171922,LIGHT,25.788,-80.502,k
202409171922,LIGHT BELOW 110,25.6214,-80.6376,k
202409171923,SMOOTH,33.6514,-97.1969,k
202409171923,NEG,26.0845,-80.2362,b
202409171925,MOD CHOP,36.7504,-99.9698,y
202409171925,NEG,39.5689,-74.9916,b
202409171925,NEG,70.19,-148.46,b
202409171925,NEG,70.19,-148.46,b
202409171925,LGT,27.3231,-79.4998,g
202409171926,NEG,33.6301,-84.4418,b
202409171927,MOD CHOP,40.2599,-106.1385,y
202409171927,NEG 090,27.9821,-80.3309,b
202409171928,CONS LGT CHOP,43.1406,-90.0306,g
202409171931,NEG TB DURD,39.8328,-104.6575,b
202409171932,LGT CHOP OCNL MOD,36.7009,-99.6213,g
202409171932,NEG,34.96,-85.15,b
202409171933,OCNL MOD 170-200,39.9678,-105.4189,y
202409171933,LGT OCNL MOD CHOP,42.9676,-104.4623,g
202409171933,OCNL MOD,61.1944,-149.8247,y
202409171935,LGT-MOD 110-200,39.6786,-106.94,g
202409171935,MOD CHOP 360,36.2425,-91.071,y
202409171937,MOD TURB 170-190,39.8328,-105.0916,y
202409171939,CONS MOD CHOP OCNL LGT,40.7517,-121.3923,g
202409171940,LGT CONS,39.74,-88.86,g
202409171940,MOD TURB,39.4792,-105.1179,y
202409171943,OCNL LGT,39.2582,-105.2853,g
202409171944,OCNL MOD CHOP,35.5326,-90.561,y
202409171944,OCNL LGT CHOP,34.0144,-85.1611,g
202409171945,LGT CHOP,39.252,-106.8904,g
202409171945,LGT,64.81,-147.85,g
202409171945,LGT,64.81,-147.85,g
202409171946,LGT CHOP,36.3839,-110.7351,g
202409171947,LGT,36.2119,-115.2299,g
202409171947,LGT CHOP,36.2205,-115.329,g
202409171948,MOD CHOP,41.3842,-98.3096,y
202409171949,MOD CHOP,37.2782,-106.1026,y
202409171951,LGT CHOP,32.1203,-110.938,g
202409171952,NEG,70.19,-148.46,b
202409171952,NEG,70.19,-148.46,b
202409171954,CONT LGT,58.5463,-137.2101,g
202409171954,LGT-MOD CHOP 350,24.2996,-82.5345,g
202409171955,CONS LGT OCNL MOD CHOP 350,31.8407,-89.4018,g
202409171955,MOD,39.9486,-105.5125,y
202409171957,NEG,33.6627,-86.9998,b
202409172000,OCNL LGT CHOP BLO 070,55.2,-162.72,g
202409172000,MOD,40.3964,-106.8095,y
202409172000,OCNL LGT CHOP BLO 070,55.2,-162.72,g
202409172000,NEG,34.0753,-86.2475,b
202409172001,NEG,25.8334,-77.45,b
202409172002,NEG,27.2553,-79.1736,b
202409172002,CONS LGT-MOD CHOP 110-130,33.5229,-86.0701,g
202409172003,MOD,38.1567,-79.0591,y
202409172004,NEG,39.4209,-108.5217,b
202409172006,SMOOTH,25.788,-80.3169,k
202409172006,INTMT,39.4576,-74.5772,k
202409172007,SMOOTH,25.788,-80.3169,k
202409172007,LGT CHOP,25.9169,-80.2786,g
202409172007,NEG,19.3058,-69.0977,b
202409172007,NEG,25.2887,-77.2661,b
202409172009,CONS LGT-MOD,42.3759,-113.3797,g
202409172012,LIGHT,30.7242,-87.0219,k
202409172012,OCNL MOD CHOP,48.5595,-93.3956,y
202409172013,NEG,24.0151,-77.2584,b
202409172014,NEG,34.1854,-79.7239,b
202409172014,CONS MOD,54.5069,-131.5375,y
202409172016,NEG,26.0889,-80.2916,b
202409172018,MOD,40.0984,-106.188,y
202409172019,CONS LGT CHOP,40.9823,-88.1894,g
202409172021,LGT OCNL MOD,38.282,-102.5198,g
202409172021,MOD TURB,34.2834,-112.4888,y
202409172022,MOD BLO 045,40.9589,-96.9049,y
202409172023,NEG,30.4288,-87.1769,b
202409172023,LT-MOD CHOP,34.851,-113.1654,y
202409172024,MOD TURB,35.2194,-101.7059,y
202409172025,NEG,39.17,-76.66,b
202409172025,MOD TURB,39.3548,-105.5465,y
202409172025,NEG,26.28,-80.69,b
202409172026,INTMT LGT,35.843,-81.9632,g
202409172027,MOD,40.52,-107.31,y
202409172028,CONS LGT CHOP,42.8646,-87.9864,g
202409172028,INTMT LGT,35.87,-81.4457,g
202409172029,MOD,42.6201,-106.5142,y
202409172029,LGT CHOP DURC,37.0536,-84.6156,g
202409172031,MOD CHOP,40.6386,-73.7622,y
202409172033,MOD,54.5833,-101.8166,y
202409172033,LGT 320,27.0133,-80.22,g
202409172034,OCNL LGT CHOP,28.5904,-81.358,g
202409172034,CONT LGT OCNL MOD CHOP,40.6469,-106.2294,g
202409172035,CONS LGT OCNL MOD CHOP,40.06,-86.37,g
202409172036,MOD,26.8378,-76.0822,y
202409172037,LGT CHOP,39.0593,-105.406,g
202409172038,OCNL LGT CHOP,45.6929,-108.0928,g
202409172039,CONT LGT,39.3686,-104.1222,g
202409172039,NEG,40.15,-82.59,b
202409172040,MOD CHOP,35.0419,-106.6155,y
202409172040,MOD,28.29,-81.8186,y
202409172042,MOD CHOP,38.6687,-105.6431,y
202409172042,CONT LGT OCNL MOD,39.405,-103.6023,g
202409172043,LGT-MOD,39.2648,-106.962,g
202409172043,INTMT LGT CHOP,33.6264,-86.3015,g
202409172044,NEG,35.78,-84.98,b
202409172044,LGT-MOD 380-400,54.8043,-131.1586,g
202409172045,NEG,35.4667,-84.8395,b
202409172045,LGHT-MOD CONS,37.9275,-101.6753,y
202409172045,NEG,43.1112,-76.1063,b
202409172045,CONS LGT CHOP,35.9,-82.8612,g
202409172045,OCNL LGT CHOP,35.9,-83.9106,g
202409172045,NEG,35.78,-84.98,b
202409172046,LGT CHOP DURD,42.9098,-112.5959,g
202409172046,NEG,43.2239,-75.3953,b
202409172046,OCNL LGT CHOP,43.4584,-75.2276,g
202409172047,NEG,43.1451,-74.927,b
202409172048,LGT-MOD CHOP,37.4945,-100.4075,g
202409172048,LGT-MOD CHOP,36.7592,-101.941,g
202409172048,MOD 330-250,26.0023,-81.751,y
202409172049,CONS LT OCNL MOD TURB,36.4056,-102.1499,y
202409172049,LGT,37.2493,-102.8719,g
202409172049,NEG,33.6134,-77.7599,b
202409172051,MOD,25.6244,-75.7448,y
202409172052,CONS LGT-MOD CHOP,38.2411,-101.8165,g
202409172052,CONS LGT,35.7855,-86.6892,g
202409172052,NEG,34.538,-83.7226,b
202409172053,CONS LGT CHOP,29.2605,-83.6189,g
202409172054,NEG,35.9422,-81.1886,b
202409172054,NEG,62.9614,-141.7458,b
202409172054,NEG,62.9614,-141.7458,b
202409172055,CONS LGT CHOP 340-350,40.29,-84.04,g
202409172056,NEG,35.2225,-80.9543,b
